cocktail,ndrugs,dose,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,response,rlog
5+6,2,11,0,0,0,0,1,1,0,0,0,0,0.102,-2.28278246569787
5+6,2,12,0,0,0,0,1,1,0,0,0,0,0.0455,-3.09004295302523
5+6,2,13,0,0,0,0,1,1,0,0,0,0,0.0445,-3.11226608980994
5+7,2,1,0,0,0,0,1,0,1,0,0,0,0.700333333333333,-0.356198866805246
5+7,2,2,0,0,0,0,1,0,1,0,0,0,0.746333333333333,-0.292582951051492
5+7,2,3,0,0,0,0,1,0,1,0,0,0,0.687,-0.375420986759788
5+7,2,4,0,0,0,0,1,0,1,0,0,0,0.611,-0.492658319810542
5+7,2,5,0,0,0,0,1,0,1,0,0,0,0.533,-0.629233854816292
5+7,2,6,0,0,0,0,1,0,1,0,0,0,0.431833333333333,-0.839715567648082
5+7,2,7,0,0,0,0,1,0,1,0,0,0,0.335833333333333,-1.09114027382941
5+7,2,8,0,0,0,0,1,0,1,0,0,0,0.314166666666667,-1.15783164832808
5+7,2,9,0,0,0,0,1,0,1,0,0,0,0.275833333333333,-1.28795846039903
5+7,2,10,0,0,0,0,1,0,1,0,0,0,0.172166666666667,-1.75929227909055
5+7,2,11,0,0,0,0,1,0,1,0,0,0,0.148666666666667,-1.90604861563018
5+7,2,12,0,0,0,0,1,0,1,0,0,0,0.0655,-2.72570513634093
5+7,2,13,0,0,0,0,1,0,1,0,0,0,0.055,-2.90042209374967
5+8,2,1,0,0,0,0,1,0,0,1,0,0,0.68525,-0.377971543799242
5+8,2,2,0,0,0,0,1,0,0,1,0,0,0.68275,-0.381626518628323
5+8,2,3,0,0,0,0,1,0,0,1,0,0,0.61025,-0.493886569709068
5+8,2,4,0,0,0,0,1,0,0,1,0,0,0.5465,-0.604220971365544
5+8,2,5,0,0,0,0,1,0,0,1,0,0,0.483,-0.727738625329564
5+8,2,6,0,0,0,0,1,0,0,1,0,0,0.43675,-0.828394329967971
5+8,2,7,0,0,0,0,1,0,0,1,0,0,0.41,-0.891598119283784
5+8,2,8,0,0,0,0,1,0,0,1,0,0,0.349,-1.05268335677971
5+8,2,9,0,0,0,0,1,0,0,1,0,0,0.27825,-1.27923528882648
5+8,2,10,0,0,0,0,1,0,0,1,0,0,0.1995,-1.61194104265222
5+8,2,11,0,0,0,0,1,0,0,1,0,0,0.21275,-1.54763751152865
5+8,2,12,0,0,0,0,1,0,0,1,0,0,0.1155,-2.15848474902029
5+8,2,13,0,0,0,0,1,0,0,1,0,0,0.051,-2.97592964625781
5+9,2,1,0,0,0,0,1,0,0,0,1,0,0.641,-0.444725822061467
5+9,2,2,0,0,0,0,1,0,0,0,1,0,0.545,-0.606969484318893
5+9,2,3,0,0,0,0,1,0,0,0,1,0,0.4695,-0.756086980333819
5+9,2,4,0,0,0,0,1,0,0,0,1,0,0.467,-0.76142602131324
5+9,2,5,0,0,0,0,1,0,0,0,1,0,0.4315,-0.840487768458655
5+9,2,6,0,0,0,0,1,0,0,0,1,0,0.337,-1.08767234862978
5+9,2,7,0,0,0,0,1,0,0,0,1,0,0.295,-1.22077992264232
5+9,2,8,0,0,0,0,1,0,0,0,1,0,0.224,-1.4961092271271
5+9,2,9,0,0,0,0,1,0,0,0,1,0,0.0995,-2.30759763481759
5+9,2,10,0,0,0,0,1,0,0,0,1,0,0.05,-2.99573227355399
5+9,2,11,0,0,0,0,1,0,0,0,1,0,0.047,-3.05760767727208
5+9,2,12,0,0,0,0,1,0,0,0,1,0,0.0455,-3.09004295302523
5+9,2,13,0,0,0,0,1,0,0,0,1,0,0.045,-3.10109278921182
6+8,2,1,0,0,0,0,0,1,0,1,0,0,0.7665,-0.265920580670268
6+8,2,2,0,0,0,0,0,1,0,1,0,0,0.6435,-0.440833251945956
6+8,2,3,0,0,0,0,0,1,0,1,0,0,0.6445,-0.439280456602895
6+8,2,4,0,0,0,0,0,1,0,1,0,0,0.499,-0.695149183230618
6+8,2,5,0,0,0,0,0,1,0,1,0,0,0.4235,-0.859201764890028
6+8,2,6,0,0,0,0,0,1,0,1,0,0,0.4065,-0.900171349994272
6+8,2,7,0,0,0,0,0,1,0,1,0,0,0.32,-1.13943428318836
6+8,2,8,0,0,0,0,0,1,0,1,0,0,0.3135,-1.15995591890916
6+8,2,9,0,0,0,0,0,1,0,1,0,0,0.1875,-1.67397643357167
6+8,2,10,0,0,0,0,0,1,0,1,0,0,0.131,-2.03255795578099
6+8,2,11,0,0,0,0,0,1,0,1,0,0,0.12,-2.12026353620009
6+8,2,12,0,0,0,0,0,1,0,1,0,0,0.092,-2.3859667019331
6+8,2,13,0,0,0,0,0,1,0,1,0,0,0.0475,-3.04702556794154
7+8,2,1,0,0,0,0,0,0,1,1,0,0,0.71525,-0.335123147051917
7+8,2,2,0,0,0,0,0,0,1,1,0,0,0.65625,-0.421213465076304
7+8,2,3,0,0,0,0,0,0,1,1,0,0,0.537,-0.621757184473272
7+8,2,4,0,0,0,0,0,0,1,1,0,0,0.474,-0.746547957287061
7+8,2,5,0,0,0,0,0,0,1,1,0,0,0.43,-0.843970070294529
7+8,2,6,0,0,0,0,0,0,1,1,0,0,0.3565,-1.03142103912779
7+8,2,7,0,0,0,0,0,0,1,1,0,0,0.33775,-1.08544930214183
7+8,2,8,0,0,0,0,0,0,1,1,0,0,0.2975,-1.21234105399645
7+8,2,9,0,0,0,0,0,0,1,1,0,0,0.316,-1.15201306539523
7+8,2,10,0,0,0,0,0,0,1,1,0,0,0.28825,-1.24392711983297
7+8,2,11,0,0,0,0,0,0,1,1,0,0,0.2485,-1.39231243344545
7+8,2,12,0,0,0,0,0,0,1,1,0,0,0.224,-1.4961092271271
7+8,2,13,0,0,0,0,0,0,1,1,0,0,0.1865,-1.67932403989827
8+9,2,1,0,0,0,0,0,0,0,1,1,0,0.72475,-0.321928511180372
8+9,2,2,0,0,0,0,0,0,0,1,1,0,0.513,-0.667479433811368
8+9,2,3,0,0,0,0,0,0,0,1,1,0,0.406,-0.901402119380404
8+9,2,4,0,0,0,0,0,0,0,1,1,0,0.329,-1.11169752821677
8+9,2,5,0,0,0,0,0,0,0,1,1,0,0.3165,-1.15043203739791
8+9,2,6,0,0,0,0,0,0,0,1,1,0,0.27425,-1.2937151798268
8+9,2,7,0,0,0,0,0,0,0,1,1,0,0.206,-1.57987911019256
8+9,2,8,0,0,0,0,0,0,0,1,1,0,0.1935,-1.6424777665123
8+9,2,9,0,0,0,0,0,0,0,1,1,0,0.21775,-1.52440766324953
8+9,2,10,0,0,0,0,0,0,0,1,1,0,0.144,-1.93794197940614
8+9,2,11,0,0,0,0,0,0,0,1,1,0,0.07975,-2.52885853731718
8+9,2,12,0,0,0,0,0,0,0,1,1,0,0.1005,-2.29759755148301
8+9,2,13,0,0,0,0,0,0,0,1,1,0,0.048,-3.03655426807425
1+2+4,3,1,1,1,0,1,0,0,0,0,0,0,0.587,-0.532730459154041
1+2+4,3,2,1,1,0,1,0,0,0,0,0,0,0.4445,-0.810805224028178
1+2+4,3,3,1,1,0,1,0,0,0,0,0,0,0.388,-0.946749939358864
1+2+4,3,4,1,1,0,1,0,0,0,0,0,0,0.3425,-1.07148362127986
1+2+4,3,5,1,1,0,1,0,0,0,0,0,0,0.322,-1.13320373343773
1+2+4,3,6,1,1,0,1,0,0,0,0,0,0,0.291,-1.23443201181064
1+2+4,3,7,1,1,0,1,0,0,0,0,0,0,0.263,-1.33560124680437
1+2+4,3,8,1,1,0,1,0,0,0,0,0,0,0.1945,-1.63732311592364
1+2+4,3,9,1,1,0,1,0,0,0,0,0,0,0.162,-1.82015894374975
1+2+4,3,10,1,1,0,1,0,0,0,0,0,0,0.105,-2.25379492882461
1+2+4,3,11,1,1,0,1,0,0,0,0,0,0,0.1065,-2.23961029383266
1+2+4,3,12,1,1,0,1,0,0,0,0,0,0,0.125,-2.07944154167984
1+2+4,3,13,1,1,0,1,0,0,0,0,0,0,0.107,-2.23492644452023
1+4+8,3,1,1,0,0,1,0,0,0,1,0,0,0.7425,-0.297732408305282
1+4+8,3,2,1,0,0,1,0,0,0,1,0,0,0.563,-0.574475650842447
1+4+8,3,3,1,0,0,1,0,0,0,1,0,0,0.4405,-0.819844833605903
1+4+8,3,4,1,0,0,1,0,0,0,1,0,0,0.3355,-1.0921333225704
1+4+8,3,5,1,0,0,1,0,0,0,1,0,0,0.276,-1.28735441326499
1+4+8,3,6,1,0,0,1,0,0,0,1,0,0,0.224,-1.4961092271271
1+4+8,3,7,1,0,0,1,0,0,0,1,0,0,0.157,-1.85150947363383
1+4+8,3,8,1,0,0,1,0,0,0,1,0,0,0.2605,-1.34515241778872
1+4+8,3,9,1,0,0,1,0,0,0,1,0,0,0.252,-1.37832619147071
1+4+8,3,10,1,0,0,1,0,0,0,1,0,0,0.082,-2.50103603171788
1+4+8,3,11,1,0,0,1,0,0,0,1,0,0,0.05,-2.99573227355399
1+4+8,3,12,1,0,0,1,0,0,0,1,0,0,0.0945,-2.35915544448244
1+4+8,3,13,1,0,0,1,0,0,0,1,0,0,0.0525,-2.94694210938456
1+4+10,3,1,1,0,0,1,0,0,0,0,0,1,0.7985,-0.22502031132707
1+4+10,3,2,1,0,0,1,0,0,0,0,0,1,0.636,-0.452556715642015
1+4+10,3,3,1,0,0,1,0,0,0,0,0,1,0.429,-0.84629836005412
1+4+10,3,4,1,0,0,1,0,0,0,0,0,1,0.3585,-1.02582661894246
1+4+10,3,5,1,0,0,1,0,0,0,0,0,1,0.321,-1.13631415585212
1+4+10,3,6,1,0,0,1,0,0,0,0,0,1,0.2735,-1.2964536571201
1+4+10,3,7,1,0,0,1,0,0,0,0,0,1,0.23,-1.46967597005894
1+4+10,3,8,1,0,0,1,0,0,0,0,0,1,0.2035,-1.59208927409949
1+4+10,3,9,1,0,0,1,0,0,0,0,0,1,0.166,-1.79576749062559
1+4+10,3,10,1,0,0,1,0,0,0,0,0,1,0.1265,-2.06751297081456
1+4+10,3,11,1,0,0,1,0,0,0,0,0,1,0.1325,-2.02117263355586
1+4+10,3,12,1,0,0,1,0,0,0,0,0,1,0.1385,-1.97688495335474
1+4+10,3,13,1,0,0,1,0,0,0,0,0,1,0.1365,-1.99143066435712
2+4+10,3,1,0,1,0,1,0,0,0,0,0,1,0.5775,-0.549046836586189
2+4+10,3,2,0,1,0,1,0,0,0,0,0,1,0.41925,-0.869287878278819
2+4+10,3,3,0,1,0,1,0,0,0,0,0,1,0.34475,-1.06493576230873
2+4+10,3,4,0,1,0,1,0,0,0,0,0,1,0.27575,-1.28826062084853
2+4+10,3,5,0,1,0,1,0,0,0,0,0,1,0.199,-1.61445045425764
2+4+10,3,6,0,1,0,1,0,0,0,0,0,1,0.205,-1.58474529984373
2+4+10,3,7,0,1,0,1,0,0,0,0,0,1,0.16475,-1.80332610559952
2+4+10,3,8,0,1,0,1,0,0,0,0,0,1,0.151,-1.89047544216721
2+4+10,3,9,0,1,0,1,0,0,0,0,0,1,0.14375,-1.93967959930468
2+4+10,3,10,0,1,0,1,0,0,0,0,0,1,0.16575,-1.79727464991617
2+4+10,3,11,0,1,0,1,0,0,0,0,0,1,0.1085,-2.22100510600162
2+4+10,3,12,0,1,0,1,0,0,0,0,0,1,0.08,-2.52572864430826
2+4+10,3,13,0,1,0,1,0,0,0,0,0,1,0.0735,-2.61046987276335
4+5+7,3,1,0,0,0,1,1,0,1,0,0,0,0.6505,-0.430013981029577
4+5+7,3,2,0,0,0,1,1,0,1,0,0,0,0.662,-0.412489723045129
4+5+7,3,3,0,0,0,1,1,0,1,0,0,0,0.609,-0.49593701127224
4+5+7,3,4,0,0,0,1,1,0,1,0,0,0,0.5555,-0.587886669902452
4+5+7,3,5,0,0,0,1,1,0,1,0,0,0,0.5035,-0.68617156682352
4+5+7,3,6,0,0,0,1,1,0,1,0,0,0,0.4505,-0.797397201933744
4+5+7,3,7,0,0,0,1,1,0,1,0,0,0,0.3525,-1.04270465672981
4+5+7,3,8,0,0,0,1,1,0,1,0,0,0,0.3175,-1.14727746064939
4+5+7,3,9,0,0,0,1,1,0,1,0,0,0,0.3075,-1.17928019173556
4+5+7,3,10,0,0,0,1,1,0,1,0,0,0,0.288,-1.24479479884619
4+5+7,3,11,0,0,0,1,1,0,1,0,0,0,0.262,-1.33941077522104
4+5+7,3,12,0,0,0,1,1,0,1,0,0,0,0.1995,-1.61194104265222
4+5+7,3,13,0,0,0,1,1,0,1,0,0,0,0.2225,-1.50282817737584
3+5+8,3,1,0,0,1,0,1,0,0,1,0,0,0.678,-0.388607991041741
3+5+8,3,2,0,0,1,0,1,0,0,1,0,0,0.7495,-0.288348961439485
3+5+8,3,3,0,0,1,0,1,0,0,1,0,0,0.5485,-0.600567999266852
3+5+8,3,4,0,0,1,0,1,0,0,1,0,0,0.5135,-0.666505249613524
3+5+8,3,5,0,0,1,0,1,0,0,1,0,0,0.4625,-0.771108722029657
3+5+8,3,6,0,0,1,0,1,0,0,1,0,0,0.345,-1.06421086195078
3+5+8,3,7,0,0,1,0,1,0,0,1,0,0,0.3295,-1.11017892503958
3+5+8,3,8,0,0,1,0,1,0,0,1,0,0,0.304,-1.19072757757592
3+5+8,3,9,0,0,1,0,1,0,0,1,0,0,0.298,-1.21066179247673
3+5+8,3,10,0,0,1,0,1,0,0,1,0,0,0.284,-1.25878104082093
3+5+8,3,11,0,0,1,0,1,0,0,1,0,0,0.265,-1.32802545299591
3+5+8,3,12,0,0,1,0,1,0,0,1,0,0,0.303,-1.19402247347277
3+5+8,3,13,0,0,1,0,1,0,0,1,0,0,0.229,-1.4740332754279
5+7+8,3,1,0,0,0,0,1,0,1,1,0,0,0.71,-0.342490308946776
5+7+8,3,2,0,0,0,0,1,0,1,1,0,0,0.741,-0.29975465368605
5+7+8,3,3,0,0,0,0,1,0,1,1,0,0,0.754,-0.282362910974181
5+7+8,3,4,0,0,0,0,1,0,1,1,0,0,0.557,-0.585190039054853
5+7+8,3,5,0,0,0,0,1,0,1,1,0,0,0.5215,-0.65104600454131
5+7+8,3,6,0,0,0,0,1,0,1,1,0,0,0.445,-0.809680996815897
5+7+8,3,7,0,0,0,0,1,0,1,1,0,0,0.4145,-0.880682304406787
5+7+8,3,8,0,0,0,0,1,0,1,1,0,0,0.3845,-0.955811490036438
5+7+8,3,9,0,0,0,0,1,0,1,1,0,0,0.3625,-1.01473080468741
5+7+8,3,10,0,0,0,0,1,0,1,1,0,0,0.4055,-0.90263440542667
5+7+8,3,11,0,0,0,0,1,0,1,1,0,0,0.363,-1.01335244471729
5+7+8,3,12,0,0,0,0,1,0,1,1,0,0,0.33,-1.10866262452161
5+7+8,3,13,0,0,0,0,1,0,1,1,0,0,0.2865,-1.25001674282734
4+7+8,3,1,0,0,0,1,0,0,1,1,0,0,0.6475,-0.434636485408444
4+7+8,3,2,0,0,0,1,0,0,1,1,0,0,0.644,-0.440056552877783
4+7+8,3,3,0,0,0,1,0,0,1,1,0,0,0.5145,-0.664559723708033
4+7+8,3,4,0,0,0,1,0,0,1,1,0,0,0.404,-0.906340401020987
4+7+8,3,5,0,0,0,1,0,0,1,1,0,0,0.3715,-0.990206414824323
4+7+8,3,6,0,0,0,1,0,0,1,1,0,0,0.293,-1.22758266996507
4+7+8,3,7,0,0,0,1,0,0,1,1,0,0,0.2805,-1.27118155401939
4+7+8,3,8,0,0,0,1,0,0,1,1,0,0,0.251,-1.38230233985035
4+7+8,3,9,0,0,0,1,0,0,1,1,0,0,0.2135,-1.54411844631346
4+7+8,3,10,0,0,0,1,0,0,1,1,0,0,0.168,-1.78379129957888
4+7+8,3,11,0,0,0,1,0,0,1,1,0,0,0.151,-1.89047544216721
4+7+8,3,12,0,0,0,1,0,0,1,1,0,0,0.1045,-2.25856820757727
4+7+8,3,13,0,0,0,1,0,0,1,1,0,0,0.117,-2.14558134418438
2+4+8,3,1,0,1,0,1,0,0,0,1,0,0,0.85,-0.162518929497775
2+4+8,3,2,0,1,0,1,0,0,0,1,0,0,0.5905,-0.52678564334472
2+4+8,3,3,0,1,0,1,0,0,0,1,0,0,0.4025,-0.910060182123519
2+4+8,3,4,0,1,0,1,0,0,0,1,0,0,0.3315,-1.10412746935622
2+4+8,3,5,0,1,0,1,0,0,0,1,0,0,0.2435,-1.41263833645949
2+4+8,3,6,0,1,0,1,0,0,0,1,0,0,0.2535,-1.3723914559509
2+4+8,3,7,0,1,0,1,0,0,0,1,0,0,0.221,-1.50959257746438
2+4+8,3,8,0,1,0,1,0,0,0,1,0,0,0.1735,-1.75157767959522
2+4+8,3,9,0,1,0,1,0,0,0,1,0,0,0.1155,-2.15848474902029
2+4+8,3,10,0,1,0,1,0,0,0,1,0,0,0.1345,-2.00619107994024
2+4+8,3,11,0,1,0,1,0,0,0,1,0,0,0.121,-2.1119647333854
2+4+9,3,1,0,1,0,1,0,0,0,0,1,0,0.654,-0.424647927524939
2+4+9,3,2,0,1,0,1,0,0,0,0,1,0,0.4655,-0.764643182265015
2+4+9,3,3,0,1,0,1,0,0,0,0,1,0,0.39,-0.941608539858445
2+4+9,3,4,0,1,0,1,0,0,0,0,1,0,0.349,-1.05268335677971
2+4+9,3,5,0,1,0,1,0,0,0,0,1,0,0.268,-1.31676829847128
2+4+9,3,6,0,1,0,1,0,0,0,0,1,0,0.2605,-1.34515241778872
2+4+9,3,7,0,1,0,1,0,0,0,0,1,0,0.2195,-1.51640304646691
2+4+9,3,8,0,1,0,1,0,0,0,0,1,0,0.2055,-1.58230924504585
2+4+9,3,9,0,1,0,1,0,0,0,0,1,0,0.164,-1.80788885115794
2+4+9,3,10,0,1,0,1,0,0,0,0,1,0,0.133,-2.01740615076038
2+4+9,3,11,0,1,0,1,0,0,0,0,1,0,0.1405,-1.96254779020834
2+8+10,3,1,0,1,0,0,0,0,0,1,0,1,0.902,-0.103140758919513
2+8+10,3,2,0,1,0,0,0,0,0,1,0,1,0.4535,-0.790760009426946
2+8+10,3,3,0,1,0,0,0,0,0,1,0,1,0.3295,-1.11017892503958
2+8+10,3,4,0,1,0,0,0,0,0,1,0,1,0.314,-1.15836229307388
2+8+10,3,5,0,1,0,0,0,0,0,1,0,1,0.2875,-1.24653241874473
2+8+10,3,6,0,1,0,0,0,0,0,1,0,1,0.2955,-1.21908644213598
2+8+10,3,7,0,1,0,0,0,0,0,1,0,1,0.2365,-1.44180707105015
2+8+10,3,8,0,1,0,0,0,0,0,1,0,1,0.21,-1.56064774826467
2+8+10,3,9,0,1,0,0,0,0,0,1,0,1,0.1305,-2.03638205221939
2+8+10,3,10,0,1,0,0,0,0,0,1,0,1,0.126,-2.07147337203066
2+8+10,3,11,0,1,0,0,0,0,0,1,0,1,0.127,-2.06356819252355
2+8+9,3,1,0,1,0,0,0,0,0,1,1,0,0.532,-0.631111789640493
2+8+9,3,2,0,1,0,0,0,0,0,1,1,0,0.439,-0.823255865906966
2+8+9,3,3,0,1,0,0,0,0,0,1,1,0,0.3555,-1.03423002973884
2+8+9,3,4,0,1,0,0,0,0,0,1,1,0,0.2975,-1.21234105399645
2+8+9,3,5,0,1,0,0,0,0,0,1,1,0,0.2845,-1.25702202541575
2+8+9,3,6,0,1,0,0,0,0,0,1,1,0,0.313,-1.16155208844198
2+8+9,3,7,0,1,0,0,0,0,0,1,1,0,0.3135,-1.15995591890916
2+8+9,3,8,0,1,0,0,0,0,0,1,1,0,0.2335,-1.45457320187319
2+8+9,3,9,0,1,0,0,0,0,0,1,1,0,0.226,-1.48722027970985
2+8+9,3,10,0,1,0,0,0,0,0,1,1,0,0.1725,-1.75735804251072
2+8+9,3,11,0,1,0,0,0,0,0,1,1,0,0.1315,-2.02874842736432
2+9+10,3,1,0,1,0,0,0,0,0,0,1,1,0.556,-0.586986984731555
2+9+10,3,2,0,1,0,0,0,0,0,0,1,1,0.483,-0.727738625329564
2+9+10,3,3,0,1,0,0,0,0,0,0,1,1,0.3865,-0.95062341095466
2+9+10,3,4,0,1,0,0,0,0,0,0,1,1,0.3145,-1.15677120284164
2+9+10,3,5,0,1,0,0,0,0,0,0,1,1,0.288,-1.24479479884619
2+9+10,3,6,0,1,0,0,0,0,0,0,1,1,0.242,-1.41881755282545
2+9+10,3,7,0,1,0,0,0,0,0,0,1,1,0.1935,-1.6424777665123
2+9+10,3,8,0,1,0,0,0,0,0,0,1,1,0.1565,-1.85469926900193
2+9+10,3,9,0,1,0,0,0,0,0,0,1,1,0.1525,-1.88059068293467
2+9+10,3,10,0,1,0,0,0,0,0,0,1,1,0.1515,-1.88716965403271
2+9+10,3,11,0,1,0,0,0,0,0,0,1,1,0.1235,-2.09151412291411
4+8+10,3,1,0,0,0,1,0,0,0,1,0,1,0.899,-0.106472244510517
4+8+10,3,2,0,0,0,1,0,0,0,1,0,1,0.632,-0.45886588483528
4+8+10,3,3,0,0,0,1,0,0,0,1,0,1,0.424,-0.858021823750179
4+8+10,3,4,0,0,0,1,0,0,0,1,0,1,0.3275,-1.11626722390683
4+8+10,3,5,0,0,0,1,0,0,0,1,0,1,0.2685,-1.31490436503322
4+8+10,3,6,0,0,0,1,0,0,0,1,0,1,0.251,-1.38230233985035
4+8+10,3,7,0,0,0,1,0,0,0,1,0,1,0.209,-1.56542102701733
4+8+10,3,8,0,0,0,1,0,0,0,1,0,1,0.1865,-1.67932403989827
4+8+10,3,9,0,0,0,1,0,0,0,1,0,1,0.1235,-2.09151412291411
4+8+10,3,10,0,0,0,1,0,0,0,1,0,1,0.106,-2.24431618487007
4+8+10,3,11,0,0,0,1,0,0,0,1,0,1,0.104,-2.26336437984076
4+8+9,3,1,0,0,0,1,0,0,0,1,1,0,0.8435,-0.170195376996114
4+8+9,3,2,0,0,0,1,0,0,0,1,1,0,0.609,-0.49593701127224
4+8+9,3,3,0,0,0,1,0,0,0,1,1,0,0.453,-0.791863153499103
4+8+9,3,4,0,0,0,1,0,0,0,1,1,0,0.337,-1.08767234862978
4+8+9,3,5,0,0,0,1,0,0,0,1,1,0,0.2295,-1.47185224948154
4+8+9,3,6,0,0,0,1,0,0,0,1,1,0,0.2435,-1.41263833645949
4+8+9,3,7,0,0,0,1,0,0,0,1,1,0,0.2185,-1.52096926444649
4+8+9,3,8,0,0,0,1,0,0,0,1,1,0,0.1855,-1.68470039693465
4+8+9,3,9,0,0,0,1,0,0,0,1,1,0,0.118,-2.13707065451647
4+8+9,3,10,0,0,0,1,0,0,0,1,1,0,0.108,-2.22562405185792
4+8+9,3,11,0,0,0,1,0,0,0,1,1,0,0.1325,-2.02117263355586
4+9+10,3,1,0,0,0,1,0,0,0,0,1,1,0.807,-0.214431610712188
4+9+10,3,2,0,0,0,1,0,0,0,0,1,1,0.491,-0.711311151187616
4+9+10,3,3,0,0,0,1,0,0,0,0,1,1,0.436,-0.830113035633103
4+9+10,3,4,0,0,0,1,0,0,0,0,1,1,0.3855,-0.953214085978753
4+9+10,3,5,0,0,0,1,0,0,0,0,1,1,0.3195,-1.14099800516455
4+9+10,3,6,0,0,0,1,0,0,0,0,1,1,0.268,-1.31676829847128
4+9+10,3,7,0,0,0,1,0,0,0,0,1,1,0.2035,-1.59208927409949
4+9+10,3,8,0,0,0,1,0,0,0,0,1,1,0.2075,-1.57262393931138
4+9+10,3,9,0,0,0,1,0,0,0,0,1,1,0.148,-1.91054300521802
4+9+10,3,10,0,0,0,1,0,0,0,0,1,1,0.1255,-2.0754495204103
4+9+10,3,11,0,0,0,1,0,0,0,0,1,1,0.1105,-2.20273975802433
8+9+10,3,1,0,0,0,0,0,0,0,1,1,1,0.849,-0.16369609267079
8+9+10,3,2,0,0,0,0,0,0,0,1,1,1,0.514,-0.665532013526972
8+9+10,3,3,0,0,0,0,0,0,0,1,1,1,0.411,-0.889162064485902
8+9+10,3,4,0,0,0,0,0,0,0,1,1,1,0.3725,-0.987518241162523
8+9+10,3,5,0,0,0,0,0,0,0,1,1,1,0.285,-1.25526609871349
8+9+10,3,6,0,0,0,0,0,0,0,1,1,1,0.243,-1.41469383564159
8+9+10,3,7,0,0,0,0,0,0,0,1,1,1,0.245,-1.40649706843741
8+9+10,3,8,0,0,0,0,0,0,0,1,1,1,0.1905,-1.65810308441538
8+9+10,3,9,0,0,0,0,0,0,0,1,1,1,0.1905,-1.65810308441538
8+9+10,3,10,0,0,0,0,0,0,0,1,1,1,0.1315,-2.02874842736432
8+9+10,3,11,0,0,0,0,0,0,0,1,1,1,0.1105,-2.20273975802433
1+3+5,3,1,1,0,1,0,1,0,0,0,0,0,0.726,-0.320205264157341
1+3+5,3,2,1,0,1,0,1,0,0,0,0,0,0.752,-0.285018955032297
1+3+5,3,3,1,0,1,0,1,0,0,0,0,0,0.601,-0.509160344446929
1+3+5,3,4,1,0,1,0,1,0,0,0,0,0,0.5235,-0.647218248671545
1+3+5,3,5,1,0,1,0,1,0,0,0,0,0,0.4415,-0.817577258938122
1+3+5,3,6,1,0,1,0,1,0,0,0,0,0,0.401,-0.913793851675568
1+3+5,3,7,1,0,1,0,1,0,0,0,0,0,0.3055,-1.18580550037049
1+3+5,3,8,1,0,1,0,1,0,0,0,0,0,0.2745,-1.29280401803255
1+3+5,3,9,1,0,1,0,1,0,0,0,0,0,0.205,-1.58474529984373
1+3+5,3,10,1,0,1,0,1,0,0,0,0,0,0.216,-1.53247687129797
1+3+5,3,11,1,0,1,0,1,0,0,0,0,0,0.2395,-1.42920186213117
1+3+6,3,1,1,0,1,0,0,1,0,0,0,0,0.746,-0.293029678778376
1+3+6,3,2,1,0,1,0,0,1,0,0,0,0,0.8055,-0.216292076365108
1+3+6,3,3,1,0,1,0,0,1,0,0,0,0,0.7655,-0.267226063884399
1+3+6,3,4,1,0,1,0,0,1,0,0,0,0,0.493,-0.707246104939447
1+3+6,3,5,1,0,1,0,0,1,0,0,0,0,0.449,-0.800732391239883
1+3+6,3,6,1,0,1,0,0,1,0,0,0,0,0.3225,-1.13165214274631
1+3+6,3,7,1,0,1,0,0,1,0,0,0,0,0.301,-1.20064501423326
1+3+6,3,8,1,0,1,0,0,1,0,0,0,0,0.2315,-1.46317540545585
1+3+6,3,9,1,0,1,0,0,1,0,0,0,0,0.173,-1.75446368448436
1+3+6,3,10,1,0,1,0,0,1,0,0,0,0,0.1405,-1.96254779020834
1+3+6,3,11,1,0,1,0,0,1,0,0,0,0,0.1025,-2.27789248040367
1+3+7,3,1,1,0,1,0,0,0,1,0,0,0,0.797,-0.226900600191922
1+3+7,3,2,1,0,1,0,0,0,1,0,0,0,0.7685,-0.263314716003487
1+3+7,3,3,1,0,1,0,0,0,1,0,0,0,0.6115,-0.49184032385491
1+3+7,3,4,1,0,1,0,0,0,1,0,0,0,0.4975,-0.698159722383489
1+3+7,3,5,1,0,1,0,0,0,1,0,0,0,0.3675,-1.00103196032925
1+3+7,3,6,1,0,1,0,0,0,1,0,0,0,0.31,-1.17118298150295
1+3+7,3,7,1,0,1,0,0,0,1,0,0,0,0.2485,-1.39231243344545
1+3+7,3,8,1,0,1,0,0,0,1,0,0,0,0.196,-1.62964061975162
1+3+7,3,9,1,0,1,0,0,0,1,0,0,0,0.1805,-1.7120245012092
1+3+7,3,10,1,0,1,0,0,0,1,0,0,0,0.204,-1.58963528513792
1+3+7,3,11,1,0,1,0,0,0,1,0,0,0,0.135,-2.00248050054371
1+5+6,3,1,1,0,0,0,1,1,0,0,0,0,0.793,-0.231932057347289
1+5+6,3,2,1,0,0,0,1,1,0,0,0,0,0.766,-0.266573109241546
1+5+6,3,3,1,0,0,0,1,1,0,0,0,0,0.839,-0.175544572514931
1+5+6,3,4,1,0,0,0,1,1,0,0,0,0,0.697,-0.360969868221613
1+5+6,3,5,1,0,0,0,1,1,0,0,0,0,0.764,-0.269187489815616
1+5+6,3,6,1,0,0,0,1,1,0,0,0,0,0.599,-0.512493680866688
